-9.000000000000000000e+00,1.000000000000000000e+00,1.280000000000000000e+02,1.000000000000000000e+01
6.000000000000000000e+01,1.080000000000000000e+04,7.750000000000000000e+03,1.000000000000000000e+00
6.000000000000000000e+01,1.079000000000000000e+04,7.750000000000000000e+03,0.000000000000000000e+00
6.000000000000000000e+01,2.111000000000000000e+03,7.750000000000000000e+03,0.000000000000000000e+00
6.000000000000000000e+01,2.100000000000000000e+03,7.750000000000000000e+03,0.000000000000000000e+00
2.700000000000000000e+02,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+02,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+02,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+02,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+02,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+02,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+02,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+02,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+02,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+02,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+03,3.251000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+03,3.240000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00
1.290000000000000000e+03,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.290000000000000000e+03,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.360000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.360000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.470000000000000000e+03,3.251000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.470000000000000000e+03,3.240000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.530000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.530000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.890000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
1.890000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.020000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.020000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.370000000000000000e+03,4.454000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
2.370000000000000000e+03,4.443000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00
